observed,predicted,n_aa_substitutions,target,abs_error,observed_quality
0.0379,0.0044181896,1,prob_escape,0.03348181,2
0.0,0.0044181896,1,prob_escape,0.0044181896,2
0.01349,0.0044181896,1,prob_escape,0.00907181,2
0.0,0.0044181896,1,prob_escape,0.0044181896,2
0.04425,0.0044181896,1,prob_escape,0.03983181,2
0.009933,0.0044181896,1,prob_escape,0.005514811,2
0.03092,0.0032871645,1,prob_escape,0.027632836,2
0.1095,0.0032871645,1,prob_escape,0.10621283,2
0.09428,0.0032871645,1,prob_escape,0.09099283,2
0.1628,0.0032871645,1,prob_escape,0.15951283,2
0.096,0.0032871645,1,prob_escape,0.092712834,2
0.06193,0.0032871645,1,prob_escape,0.058642834,2
0.1508,0.0032871645,1,prob_escape,0.14751284,2
0.146,0.0032871645,1,prob_escape,0.14271283,2
0.05935,0.0032871645,1,prob_escape,0.056062832,2
0.1156,0.0032871645,1,prob_escape,0.11231283,2
0.06257,0.0032871645,1,prob_escape,0.05928283,2
0.0,0.0032871645,1,prob_escape,0.0032871645,2
0.0,0.0032871645,1,prob_escape,0.0032871645,2
0.0,0.0032871645,1,prob_escape,0.0032871645,2
0.0,0.0032871645,1,prob_escape,0.0032871645,2
0.07704,0.0032871645,1,prob_escape,0.073752835,2
0.0302,0.0032871645,1,prob_escape,0.026912836,2
0.0,0.0032871645,1,prob_escape,0.0032871645,2
0.1057,0.0032871645,1,prob_escape,0.102412835,2
0.02891,0.0032871645,1,prob_escape,0.025622835,2
0.03025,0.0032871645,1,prob_escape,0.026962835,2
0.03649,0.0032871645,1,prob_escape,0.033202834,2
0.0,0.0032871645,1,prob_escape,0.0032871645,2
0.0,0.0032871645,1,prob_escape,0.0032871645,2
0.03667,0.0032871645,1,prob_escape,0.033382833,2
0.01662,0.0032871645,1,prob_escape,0.013332836,2
0.0,0.0032871645,1,prob_escape,0.0032871645,2
0.07221,0.0032871645,1,prob_escape,0.06892283,2
0.04415,0.0032871645,1,prob_escape,0.040862836,2
0.07011,0.0032871645,1,prob_escape,0.066822834,2
0.0,0.0032871645,1,prob_escape,0.0032871645,2
0.0,0.0032871645,1,prob_escape,0.0032871645,2
0.05323,0.0032871645,1,prob_escape,0.049942836,2
0.005169,0.0032871645,1,prob_escape,0.0018818355,2
0.02573,0.0032871645,1,prob_escape,0.022442836,2
0.006556,0.0032871645,1,prob_escape,0.0032688356,2
0.0,0.0032871645,1,prob_escape,0.0032871645,2
0.0,0.0032871645,1,prob_escape,0.0032871645,2
0.01778,0.0032871645,1,prob_escape,0.014492836,2
0.04233,0.00538761,1,prob_escape,0.036942393,2
0.04174,0.00538761,1,prob_escape,0.03635239,2
0.09846,0.00538761,1,prob_escape,0.093072385,2
0.06084,0.00538761,1,prob_escape,0.05545239,2
0.15,0.00538761,1,prob_escape,0.1446124,2
0.05806,0.00538761,1,prob_escape,0.052672394,2
0.05347,0.00538761,1,prob_escape,0.04808239,2
0.0,0.00538761,1,prob_escape,0.00538761,2
0.0005808,0.00538761,1,prob_escape,0.00480681,2
0.08086,0.00538761,1,prob_escape,0.075472385,2
0.007503,0.00538761,1,prob_escape,0.0021153903,2
0.02113,0.00538761,1,prob_escape,0.01574239,2
0.0,0.00538761,1,prob_escape,0.00538761,2
0.04585,0.00538761,1,prob_escape,0.04046239,2
0.0,0.00538761,1,prob_escape,0.00538761,2
0.02691,0.006983033,1,prob_escape,0.019926967,2
0.0,0.006983033,1,prob_escape,0.006983033,2
0.01044,0.006983033,1,prob_escape,0.0034569674,2
0.0,0.006983033,1,prob_escape,0.006983033,2
0.0,0.006983033,1,prob_escape,0.006983033,2
0.0,0.006983033,1,prob_escape,0.006983033,2
0.03879,0.006559532,1,prob_escape,0.032230467,2
0.1877,0.006559532,1,prob_escape,0.18114047,2
0.135,0.006559532,1,prob_escape,0.12844047,2
0.09393,0.006559532,1,prob_escape,0.08737047,2
0.008589,0.006559532,1,prob_escape,0.0020294683,2
0.01167,0.006559532,1,prob_escape,0.005110468,2
0.04662,0.006559532,1,prob_escape,0.040060468,2
0.01204,0.006559532,1,prob_escape,0.0054804683,2
0.001664,0.006559532,1,prob_escape,0.004895532,2
0.0,0.006559532,1,prob_escape,0.006559532,2
0.0,0.006559532,1,prob_escape,0.006559532,2
0.01671,0.006559532,1,prob_escape,0.010150468,2
0.1277,0.0035964847,1,prob_escape,0.12410352,2
0.08205,0.0035964847,1,prob_escape,0.07845352,2
0.06385,0.0035964847,1,prob_escape,0.060253516,2
0.04403,0.0035964847,1,prob_escape,0.040433515,2
0.04886,0.0035964847,1,prob_escape,0.045263514,2
0.05431,0.0035964847,1,prob_escape,0.050713517,2
0.006581,0.0035964847,1,prob_escape,0.0029845154,2
0.0,0.0035964847,1,prob_escape,0.0035964847,2
0.0,0.0035964847,1,prob_escape,0.0035964847,2
0.0,0.0035964847,1,prob_escape,0.0035964847,2
0.0,0.0035964847,1,prob_escape,0.0035964847,2
0.0,0.0035964847,1,prob_escape,0.0035964847,2
0.01038,0.0035964847,1,prob_escape,0.006783515,2
0.01685,0.0035964847,1,prob_escape,0.013253516,2
0.0,0.0035964847,1,prob_escape,0.0035964847,2
0.0,0.0035964847,1,prob_escape,0.0035964847,2
0.0,0.0035964847,1,prob_escape,0.0035964847,2
0.1338,0.0035964847,1,prob_escape,0.13020352,2
0.0,0.0035964847,1,prob_escape,0.0035964847,2
0.0,0.0035964847,1,prob_escape,0.0035964847,2
0.02615,0.0035964847,1,prob_escape,0.022553515,2
0.1033,0.0035964847,1,prob_escape,0.09970351,2
0.02514,0.0035964847,1,prob_escape,0.021543516,2
0.09332,0.00018832496,1,prob_escape,0.09313167,2
0.02835,0.00018832496,1,prob_escape,0.028161675,2
0.04453,0.00018832496,1,prob_escape,0.044341676,2
0.1191,0.003543202,1,prob_escape,0.11555679,2
0.1229,0.003543202,1,prob_escape,0.119356796,2
0.1957,0.003543202,1,prob_escape,0.1921568,2
0.0,0.003543202,1,prob_escape,0.003543202,2
0.1171,0.003543202,1,prob_escape,0.113556795,2
0.006516,0.003543202,1,prob_escape,0.0029727977,2
0.0,0.003543202,1,prob_escape,0.003543202,2
0.02973,0.003543202,1,prob_escape,0.026186798,2
0.0,0.003543202,1,prob_escape,0.003543202,2
0.0,0.003543202,1,prob_escape,0.003543202,2
0.02109,0.003543202,1,prob_escape,0.017546799,2
0.0,0.003543202,1,prob_escape,0.003543202,2
0.8704,0.41070002,4,prob_escape,0.4597,2
0.4774,0.41070002,4,prob_escape,0.06669998,2
0.1323,0.41070002,4,prob_escape,0.2784,2
0.1369,0.004733418,1,prob_escape,0.13216658,2
0.1697,0.004733418,1,prob_escape,0.16496658,2
0.0595,0.004733418,1,prob_escape,0.054766584,2
0.1086,0.004733418,1,prob_escape,0.10386658,2
0.08031,0.004733418,1,prob_escape,0.07557658,2
0.1156,0.004733418,1,prob_escape,0.11086658,2
0.05479,0.004733418,1,prob_escape,0.050056584,2
0.1867,0.004733418,1,prob_escape,0.18196659,2
0.09468,0.004733418,1,prob_escape,0.089946575,2
0.07163,0.004733418,1,prob_escape,0.06689658,2
0.2225,0.004733418,1,prob_escape,0.21776658,2
0.02416,0.004733418,1,prob_escape,0.01942658,2
0.0,0.004733418,1,prob_escape,0.004733418,2
0.0,0.004733418,1,prob_escape,0.004733418,2
0.04586,0.004733418,1,prob_escape,0.041126583,2
0.03723,0.004733418,1,prob_escape,0.032496583,2
0.0,0.004733418,1,prob_escape,0.004733418,2
0.0,0.004733418,1,prob_escape,0.004733418,2
0.0,0.004733418,1,prob_escape,0.004733418,2
0.0,0.004733418,1,prob_escape,0.004733418,2
0.1058,0.004733418,1,prob_escape,0.10106658,2
0.04389,0.004733418,1,prob_escape,0.039156582,2
0.0,0.004733418,1,prob_escape,0.004733418,2
0.01035,0.004733418,1,prob_escape,0.005616582,2
0.03483,0.004733418,1,prob_escape,0.030096583,2
0.1075,0.004733418,1,prob_escape,0.10276658,2
0.0,0.004733418,1,prob_escape,0.004733418,2
0.0,0.004733418,1,prob_escape,0.004733418,2
0.0,0.004733418,1,prob_escape,0.004733418,2
0.0,0.004733418,1,prob_escape,0.004733418,2
0.0754,0.004733418,1,prob_escape,0.07066658,2
0.0,0.004733418,1,prob_escape,0.004733418,2
0.08687,0.004733418,1,prob_escape,0.08213658,2
0.4991,0.19720629,3,prob_escape,0.3018937,2
0.1296,0.19720629,3,prob_escape,0.067606285,2
0.1436,0.19720629,3,prob_escape,0.053606287,2
0.6317,0.1050424,3,prob_escape,0.5266576,2
0.2465,0.1050424,3,prob_escape,0.1414576,2
0.09284,0.1050424,3,prob_escape,0.012202397,2
0.06829,0.008837045,1,prob_escape,0.05945296,2
0.1462,0.008837045,1,prob_escape,0.13736296,2
0.1074,0.008837045,1,prob_escape,0.098562956,2
0.1632,0.008837045,1,prob_escape,0.15436296,2
0.159,0.008837045,1,prob_escape,0.15016295,2
0.09775,0.008837045,1,prob_escape,0.08891296,2
0.1431,0.008837045,1,prob_escape,0.13426295,2
0.0,0.008837045,1,prob_escape,0.008837045,2
0.0,0.008837045,1,prob_escape,0.008837045,2
0.0,0.008837045,1,prob_escape,0.008837045,2
0.02417,0.008837045,1,prob_escape,0.015332955,2
0.0,0.008837045,1,prob_escape,0.008837045,2
0.0,0.008837045,1,prob_escape,0.008837045,2
0.0,0.008837045,1,prob_escape,0.008837045,2
0.04698,0.008837045,1,prob_escape,0.038142957,2
0.06337,0.008837045,1,prob_escape,0.054532953,2
0.0,0.008837045,1,prob_escape,0.008837045,2
0.03436,0.008837045,1,prob_escape,0.025522955,2
0.006934,0.008837045,1,prob_escape,0.001903045,2
0.05998,0.008837045,1,prob_escape,0.051142957,2
0.04082,0.008837045,1,prob_escape,0.031982955,2
0.0052,0.008837045,1,prob_escape,0.0036370452,2
0.0,0.008837045,1,prob_escape,0.008837045,2
0.5198,0.09671842,3,prob_escape,0.42308158,2
0.1433,0.09671842,3,prob_escape,0.046581574,2
0.6324,0.21078238,4,prob_escape,0.4216176,2
0.212,0.21078238,4,prob_escape,0.0012176186,2
0.03779,0.21078238,4,prob_escape,0.17299238,2
0.7186,0.37275273,4,prob_escape,0.34584725,2
0.4355,0.37275273,4,prob_escape,0.06274727,2
0.09223,0.37275273,4,prob_escape,0.28052273,2
0.07065,0.002396668,1,prob_escape,0.06825333,2
0.09474,0.002396668,1,prob_escape,0.09234334,2
0.0,0.002396668,1,prob_escape,0.002396668,2
0.4577,0.12940013,3,prob_escape,0.32829988,2
0.07494,0.12940013,3,prob_escape,0.05446013,2
0.0,0.12940013,3,prob_escape,0.12940013,2
0.7502,0.47161433,3,prob_escape,0.27858564,2
0.4656,0.47161433,3,prob_escape,0.0060143173,2
0.2263,0.47161433,3,prob_escape,0.24531433,2
0.68,0.22258337,4,prob_escape,0.45741665,2
0.2149,0.22258337,4,prob_escape,0.0076833665,2
0.1333,0.22258337,4,prob_escape,0.08928336,2
0.5893,0.39989686,4,prob_escape,0.18940312,2
0.2998,0.39989686,4,prob_escape,0.10009685,2
0.1144,0.39989686,4,prob_escape,0.28549686,2
0.4679,0.15311699,3,prob_escape,0.31478304,2
0.2154,0.15311699,3,prob_escape,0.06228301,2
0.0523,0.15311699,3,prob_escape,0.10081699,2
0.4442,0.08244235,3,prob_escape,0.36175767,2
0.2023,0.08244235,3,prob_escape,0.11985765,2
0.3968,0.08708183,3,prob_escape,0.3097182,2
0.161,0.08708183,3,prob_escape,0.07391817,2
0.0,0.08708183,3,prob_escape,0.08708183,2
0.2293,0.029059546,2,prob_escape,0.20024046,2
0.0,0.029059546,2,prob_escape,0.029059546,2
0.009526,0.029059546,2,prob_escape,0.019533545,2
0.6361,0.15280062,3,prob_escape,0.48329937,2
0.1299,0.15280062,3,prob_escape,0.022900626,2
0.03086,0.15280062,3,prob_escape,0.12194062,2
0.1872,0.031902056,2,prob_escape,0.15529794,2
0.05146,0.031902056,2,prob_escape,0.019557945,2
0.0193,0.031902056,2,prob_escape,0.012602055,2
0.2988,0.06148581,2,prob_escape,0.23731418,2
0.0,0.06148581,2,prob_escape,0.06148581,2
0.1194,0.06148581,2,prob_escape,0.057914194,2
0.6487,0.28941938,3,prob_escape,0.35928062,2
0.2857,0.28941938,3,prob_escape,0.0037193894,2
0.06329,0.28941938,3,prob_escape,0.22612938,2
0.02381,0.0030457946,1,prob_escape,0.020764206,2
0.0,0.0030457946,1,prob_escape,0.0030457946,2
0.07803,0.0030457946,1,prob_escape,0.0749842,2
0.06269,0.0030457946,1,prob_escape,0.059644204,2
0.03244,0.0030457946,1,prob_escape,0.029394206,2
0.1125,0.0030457946,1,prob_escape,0.1094542,2
0.04656,0.0030457946,1,prob_escape,0.043514207,2
0.01695,0.0030457946,1,prob_escape,0.0139042055,2
0.003808,0.0030457946,1,prob_escape,0.00076220534,2
0.0,0.0030457946,1,prob_escape,0.0030457946,2
0.02776,0.0030457946,1,prob_escape,0.024714205,2
0.0,0.0030457946,1,prob_escape,0.0030457946,2
0.0,0.0030457946,1,prob_escape,0.0030457946,2
0.006815,0.0030457946,1,prob_escape,0.0037692054,2
0.0,0.0030457946,1,prob_escape,0.0030457946,2
0.07457,0.0030457946,1,prob_escape,0.0715242,2
0.01056,0.0030457946,1,prob_escape,0.0075142058,2
0.023,0.0030457946,1,prob_escape,0.019954205,2
0.004649,0.0030457946,1,prob_escape,0.0016032052,2
0.0,0.0030457946,1,prob_escape,0.0030457946,2
0.0,0.0030457946,1,prob_escape,0.0030457946,2
0.8565,0.6650303,4,prob_escape,0.19146973,2
0.683,0.6650303,4,prob_escape,0.017969728,2
0.3973,0.6650303,4,prob_escape,0.2677303,2
0.3216,0.033570014,3,prob_escape,0.28802997,2
0.03301,0.033570014,3,prob_escape,0.00056001544,2
0.02291,0.033570014,3,prob_escape,0.010660013,2
0.6574,0.4354068,4,prob_escape,0.22199321,2
0.0,0.4354068,4,prob_escape,0.4354068,2
0.5041,0.08272728,3,prob_escape,0.42137274,2
0.0128,0.08272728,3,prob_escape,0.06992728,2
0.1609,0.1611762,4,prob_escape,0.00027620792,2
0.02949,0.1611762,4,prob_escape,0.13168621,2
0.5607,0.18218191,3,prob_escape,0.3785181,2
0.1578,0.18218191,3,prob_escape,0.024381906,2
0.04491,0.18218191,3,prob_escape,0.13727191,2
0.3076,0.019837128,3,prob_escape,0.28776285,2
0.04258,0.019837128,3,prob_escape,0.022742873,2
0.0,0.019837128,3,prob_escape,0.019837128,2
0.1388,0.008734146,2,prob_escape,0.13006584,2
0.08637,0.008734146,2,prob_escape,0.077635854,2
0.0,0.008734146,2,prob_escape,0.008734146,2
0.243,0.038623784,3,prob_escape,0.20437622,2
0.02117,0.038623784,3,prob_escape,0.017453784,2
0.0,0.038623784,3,prob_escape,0.038623784,2
0.7409,0.47735697,3,prob_escape,0.263543,2
0.4414,0.47735697,3,prob_escape,0.03595698,2
0.187,0.47735697,3,prob_escape,0.29035696,2
0.6865,0.31070912,4,prob_escape,0.3757909,2
0.2647,0.31070912,4,prob_escape,0.046009123,2
0.06566,0.31070912,4,prob_escape,0.24504912,2
0.3404,0.032552697,2,prob_escape,0.30784732,2
0.008231,0.032552697,2,prob_escape,0.024321698,2
0.0,0.032552697,2,prob_escape,0.032552697,2
0.3321,0.18606745,3,prob_escape,0.14603256,2
0.1135,0.18606745,3,prob_escape,0.07256745,2
0.0,0.18606745,3,prob_escape,0.18606745,2
0.18,0.006712849,1,prob_escape,0.17328715,2
0.03282,0.006712849,1,prob_escape,0.026107153,2
0.1395,0.006712849,1,prob_escape,0.13278715,2
0.04027,0.006712849,1,prob_escape,0.03355715,2
0.08811,0.006712849,1,prob_escape,0.08139715,2
0.002313,0.006712849,1,prob_escape,0.004399849,2
0.02337,0.006712849,1,prob_escape,0.016657151,2
0.04259,0.006712849,1,prob_escape,0.03587715,2
0.002351,0.006712849,1,prob_escape,0.004361849,2
0.0,0.006712849,1,prob_escape,0.006712849,2
0.0,0.006712849,1,prob_escape,0.006712849,2
0.0,0.006712849,1,prob_escape,0.006712849,2
0.08193,0.006712849,1,prob_escape,0.07521715,2
0.0,0.006712849,1,prob_escape,0.006712849,2
0.0,0.006712849,1,prob_escape,0.006712849,2
0.1167,0.014058878,1,prob_escape,0.10264112,2
0.006115,0.014058878,1,prob_escape,0.007943878,2
0.02334,0.014058878,1,prob_escape,0.009281122,2
0.06063,0.005545847,1,prob_escape,0.055084154,2
0.111,0.005545847,1,prob_escape,0.105454154,2
0.06221,0.005545847,1,prob_escape,0.056664154,2
0.1674,0.005545847,1,prob_escape,0.16185415,2
0.1404,0.005545847,1,prob_escape,0.13485417,2
0.06413,0.005545847,1,prob_escape,0.058584154,2
0.0,0.005545847,1,prob_escape,0.005545847,2
0.0,0.005545847,1,prob_escape,0.005545847,2
0.0,0.005545847,1,prob_escape,0.005545847,2
0.009275,0.005545847,1,prob_escape,0.0037291525,2
0.0,0.005545847,1,prob_escape,0.005545847,2
0.0,0.005545847,1,prob_escape,0.005545847,2
0.01907,0.005545847,1,prob_escape,0.013524152,2
0.007554,0.005545847,1,prob_escape,0.0020081527,2
0.0,0.005545847,1,prob_escape,0.005545847,2
0.4152,0.074390545,4,prob_escape,0.34080946,2
0.1292,0.074390545,4,prob_escape,0.05480945,2
0.0,0.074390545,4,prob_escape,0.074390545,2
0.3449,0.18814027,3,prob_escape,0.15675974,2
0.05979,0.18814027,3,prob_escape,0.12835027,2
0.08321,0.18814027,3,prob_escape,0.104930274,2
0.5665,0.2379369,3,prob_escape,0.3285631,2
0.1903,0.2379369,3,prob_escape,0.047636896,2
0.2441,0.01622572,2,prob_escape,0.22787428,2
0.04065,0.01622572,2,prob_escape,0.02442428,2
0.05058,0.01622572,2,prob_escape,0.034354277,2
0.4896,0.15982927,3,prob_escape,0.32977074,2
0.2102,0.15982927,3,prob_escape,0.050370723,2
0.009851,0.15982927,3,prob_escape,0.14997828,2
0.1125,0.006294394,1,prob_escape,0.106205605,2
0.1689,0.006294394,1,prob_escape,0.1626056,2
0.03112,0.006294394,1,prob_escape,0.024825606,2
0.01298,0.006294394,1,prob_escape,0.006685606,2
0.0176,0.006294394,1,prob_escape,0.011305606,2
0.0,0.006294394,1,prob_escape,0.006294394,2
0.1159,0.004249499,1,prob_escape,0.111650504,2
0.0,0.004249499,1,prob_escape,0.004249499,2
0.1498,0.004249499,1,prob_escape,0.1455505,2
0.144,0.004249499,1,prob_escape,0.1397505,2
0.09747,0.004249499,1,prob_escape,0.0932205,2
0.0254,0.004249499,1,prob_escape,0.0211505,2
0.06126,0.004249499,1,prob_escape,0.0570105,2
0.0,0.004249499,1,prob_escape,0.004249499,2
0.008977,0.004249499,1,prob_escape,0.0047275005,2
0.0,0.004249499,1,prob_escape,0.004249499,2
0.05336,0.004249499,1,prob_escape,0.049110502,2
0.02998,0.004249499,1,prob_escape,0.025730502,2
0.04596,0.004249499,1,prob_escape,0.041710503,2
0.0662,0.004249499,1,prob_escape,0.061950505,2
0.0,0.004249499,1,prob_escape,0.004249499,2
0.0,0.004249499,1,prob_escape,0.004249499,2
0.0,0.004249499,1,prob_escape,0.004249499,2
0.001973,0.004249499,1,prob_escape,0.0022764993,2
0.0,0.004249499,1,prob_escape,0.004249499,2
0.0,0.004249499,1,prob_escape,0.004249499,2
0.05512,0.004249499,1,prob_escape,0.0508705,2
0.3241,0.4260353,4,prob_escape,0.10193533,2
0.08776,0.4260353,4,prob_escape,0.3382753,2
0.4224,0.14164181,3,prob_escape,0.2807582,2
0.04806,0.14164181,3,prob_escape,0.09358181,2
0.0,0.14164181,3,prob_escape,0.14164181,2
0.2782,0.043466136,2,prob_escape,0.23473386,2
0.05946,0.043466136,2,prob_escape,0.015993863,2
0.07706,0.043466136,2,prob_escape,0.033593863,2
0.2146,0.009732565,2,prob_escape,0.20486744,2
0.0,0.009732565,2,prob_escape,0.009732565,2
0.0,0.009732565,2,prob_escape,0.009732565,2
0.3113,0.037361313,2,prob_escape,0.2739387,2
0.03363,0.037361313,2,prob_escape,0.003731314,2
0.0,0.037361313,2,prob_escape,0.037361313,2
0.1044,0.005393335,1,prob_escape,0.09900667,2
0.1426,0.005393335,1,prob_escape,0.13720666,2
0.03781,0.005393335,1,prob_escape,0.032416668,2
0.04579,0.005393335,1,prob_escape,0.040396668,2
0.003194,0.005393335,1,prob_escape,0.002199335,2
0.0,0.005393335,1,prob_escape,0.005393335,2
0.02827,0.005393335,1,prob_escape,0.022876665,2
0.02676,0.005393335,1,prob_escape,0.021366665,2
0.1685,0.016721092,2,prob_escape,0.1517789,2
0.0,0.016721092,2,prob_escape,0.016721092,2
0.05939,0.016721092,2,prob_escape,0.04266891,2
0.04985,0.008511287,1,prob_escape,0.041338712,2
0.1476,0.008511287,1,prob_escape,0.1390887,2
0.04763,0.008511287,1,prob_escape,0.039118715,2
0.0,0.008511287,1,prob_escape,0.008511287,2
0.009333,0.008511287,1,prob_escape,0.0008217124,2
0.03035,0.008511287,1,prob_escape,0.021838713,2
0.0544,0.008511287,1,prob_escape,0.045888714,2
0.01202,0.008511287,1,prob_escape,0.003508713,2
0.05647,0.008511287,1,prob_escape,0.047958713,2
0.0,0.008511287,1,prob_escape,0.008511287,2
0.03967,0.0033909208,1,prob_escape,0.036279082,2
0.1431,0.0033909208,1,prob_escape,0.13970907,2
0.07203,0.0033909208,1,prob_escape,0.06863908,2
0.111,0.0033909208,1,prob_escape,0.10760908,2
0.05759,0.0033909208,1,prob_escape,0.05419908,2
0.0,0.0033909208,1,prob_escape,0.0033909208,2
0.01127,0.0033909208,1,prob_escape,0.007879078,2
0.003583,0.0033909208,1,prob_escape,0.00019207923,2
0.01698,0.0033909208,1,prob_escape,0.013589079,2
0.0,0.0033909208,1,prob_escape,0.0033909208,2
0.0,0.0033909208,1,prob_escape,0.0033909208,2
0.06666,0.0033909208,1,prob_escape,0.06326908,2
0.1431,0.01185245,1,prob_escape,0.13124755,2
0.1617,0.01185245,1,prob_escape,0.14984755,2
0.07346,0.01185245,1,prob_escape,0.061607547,2
0.1628,0.01185245,1,prob_escape,0.15094756,2
0.05164,0.01185245,1,prob_escape,0.03978755,2
0.09597,0.01185245,1,prob_escape,0.08411755,2
0.0,0.01185245,1,prob_escape,0.01185245,2
0.0,0.01185245,1,prob_escape,0.01185245,2
0.08398,0.01185245,1,prob_escape,0.07212755,2
0.04997,0.01185245,1,prob_escape,0.03811755,2
0.07542,0.01185245,1,prob_escape,0.06356755,2
0.0,0.01185245,1,prob_escape,0.01185245,2
0.0,0.01185245,1,prob_escape,0.01185245,2
