observed,predicted,n_aa_substitutions,target,abs_error,observed_quality
0.007036,0.006401316,1,prob_escape,0.0006346842,2
0.0,0.006401316,1,prob_escape,0.006401316,2
0.03168,0.006401316,1,prob_escape,0.025278684,2
0.0,0.006401316,1,prob_escape,0.006401316,2
0.1457,0.01662349,1,prob_escape,0.12907651,2
0.1476,0.01662349,1,prob_escape,0.1309765,2
0.1714,0.01662349,1,prob_escape,0.15477651,2
0.2298,0.01662349,1,prob_escape,0.21317652,2
0.2339,0.01662349,1,prob_escape,0.21727651,2
0.2138,0.01662349,1,prob_escape,0.19717652,2
0.0,0.01662349,1,prob_escape,0.01662349,2
0.0,0.01662349,1,prob_escape,0.01662349,2
0.03518,0.01662349,1,prob_escape,0.01855651,2
0.0,0.01662349,1,prob_escape,0.01662349,2
0.114,0.01662349,1,prob_escape,0.09737651,2
0.0,0.01662349,1,prob_escape,0.01662349,2
0.01542,0.01662349,1,prob_escape,0.0012034895,2
0.04089,0.01662349,1,prob_escape,0.024266511,2
0.0,0.01662349,1,prob_escape,0.01662349,2
0.0,0.01662349,1,prob_escape,0.01662349,2
0.004613,0.01662349,1,prob_escape,0.01201049,2
0.0,0.01662349,1,prob_escape,0.01662349,2
0.02916,0.005318148,1,prob_escape,0.023841852,2
0.08234,0.005318148,1,prob_escape,0.07702185,2
0.1154,0.005318148,1,prob_escape,0.11008185,2
0.01313,0.005318148,1,prob_escape,0.007811852,2
0.08455,0.005318148,1,prob_escape,0.07923185,2
0.0,0.005318148,1,prob_escape,0.005318148,2
0.0,0.005318148,1,prob_escape,0.005318148,2
0.0,0.005318148,1,prob_escape,0.005318148,2
0.03674,0.005318148,1,prob_escape,0.031421855,2
0.09658,0.005318148,1,prob_escape,0.09126185,2
0.0,0.005318148,1,prob_escape,0.005318148,2
0.0,0.005318148,1,prob_escape,0.005318148,2
0.1651,0.00606683,1,prob_escape,0.15903316,2
0.1677,0.00606683,1,prob_escape,0.16163316,2
0.1624,0.00606683,1,prob_escape,0.15633318,2
0.1029,0.00606683,1,prob_escape,0.09683317,2
0.04295,0.00606683,1,prob_escape,0.03688317,2
0.07598,0.00606683,1,prob_escape,0.06991317,2
0.07104,0.00606683,1,prob_escape,0.06497317,2
0.03804,0.00606683,1,prob_escape,0.031973172,2
0.0,0.00606683,1,prob_escape,0.00606683,2
0.03262,0.00606683,1,prob_escape,0.026553173,2
0.0,0.00606683,1,prob_escape,0.00606683,2
0.01664,0.00606683,1,prob_escape,0.01057317,2
0.0624,0.00606683,1,prob_escape,0.05633317,2
0.02068,0.00606683,1,prob_escape,0.014613169,2
0.06546,0.00606683,1,prob_escape,0.059393167,2
0.0,0.00606683,1,prob_escape,0.00606683,2
0.08351,0.00606683,1,prob_escape,0.07744317,2
0.2101,0.018138349,1,prob_escape,0.19196165,2
0.1275,0.018138349,1,prob_escape,0.10936165,2
0.02635,0.018138349,1,prob_escape,0.008211652,2
0.0,0.0048171584,1,prob_escape,0.0048171584,2
0.06554,0.0048171584,1,prob_escape,0.060722843,2
0.04271,0.0048171584,1,prob_escape,0.03789284,2
0.0,0.0048171584,1,prob_escape,0.0048171584,2
0.02427,0.0048171584,1,prob_escape,0.019452842,2
0.01171,0.0048171584,1,prob_escape,0.006892842,2
0.0,0.0048171584,1,prob_escape,0.0048171584,2
0.06914,0.0048171584,1,prob_escape,0.064322844,2
0.01664,0.0048171584,1,prob_escape,0.011822842,2
0.01638,0.0048171584,1,prob_escape,0.011562843,2
0.007348,0.0048171584,1,prob_escape,0.0025308416,2
0.0,0.0048171584,1,prob_escape,0.0048171584,2
0.00205,0.0048171584,1,prob_escape,0.0027671584,2
0.0,0.0048171584,1,prob_escape,0.0048171584,2
0.0,0.0048171584,1,prob_escape,0.0048171584,2
0.0,0.0048171584,1,prob_escape,0.0048171584,2
0.1203,0.0063306103,1,prob_escape,0.11396939,2
0.07972,0.0063306103,1,prob_escape,0.07338939,2
0.08252,0.0063306103,1,prob_escape,0.07618939,2
0.04755,0.0063306103,1,prob_escape,0.04121939,2
0.08744,0.0063306103,1,prob_escape,0.08110939,2
0.1374,0.0063306103,1,prob_escape,0.13106939,2
0.1654,0.0063306103,1,prob_escape,0.15906939,2
0.1982,0.0063306103,1,prob_escape,0.1918694,2
0.04292,0.0063306103,1,prob_escape,0.03658939,2
0.0,0.0063306103,1,prob_escape,0.0063306103,2
0.02249,0.0063306103,1,prob_escape,0.01615939,2
0.0,0.0063306103,1,prob_escape,0.0063306103,2
0.0,0.0063306103,1,prob_escape,0.0063306103,2
0.08073,0.0063306103,1,prob_escape,0.07439939,2
0.01714,0.0063306103,1,prob_escape,0.010809389,2
0.002101,0.0063306103,1,prob_escape,0.0042296103,2
0.0,0.0063306103,1,prob_escape,0.0063306103,2
0.0,0.0063306103,1,prob_escape,0.0063306103,2
0.0168,0.0063306103,1,prob_escape,0.010469389,2
0.005279,0.0063306103,1,prob_escape,0.0010516103,2
0.0,0.0063306103,1,prob_escape,0.0063306103,2
0.0,0.0063306103,1,prob_escape,0.0063306103,2
0.0,0.0063306103,1,prob_escape,0.0063306103,2
0.1014,0.0054344875,1,prob_escape,0.09596551,2
0.05572,0.0054344875,1,prob_escape,0.050285514,2
0.0,0.0054344875,1,prob_escape,0.0054344875,2
0.5269,0.15072699,1,prob_escape,0.37617302,2
0.4223,0.15072699,1,prob_escape,0.271573,2
0.4925,0.15072699,1,prob_escape,0.34177303,2
0.1054,0.15072699,1,prob_escape,0.045326985,2
0.1917,0.15072699,1,prob_escape,0.040973008,2
0.1315,0.15072699,1,prob_escape,0.019226983,2
0.07778,0.15072699,1,prob_escape,0.07294699,2
0.02918,0.15072699,1,prob_escape,0.12154699,2
0.03088,0.0032697723,1,prob_escape,0.027610227,2
0.1561,0.0032697723,1,prob_escape,0.15283023,2
0.0,0.0032697723,1,prob_escape,0.0032697723,2
0.0,0.0032697723,1,prob_escape,0.0032697723,2
0.09709,0.0032697723,1,prob_escape,0.09382023,2
0.09824,0.0032697723,1,prob_escape,0.094970234,2
0.0,0.0032697723,1,prob_escape,0.0032697723,2
0.02583,0.0032697723,1,prob_escape,0.022560228,2
0.0,0.0032697723,1,prob_escape,0.0032697723,2
0.0,0.0032697723,1,prob_escape,0.0032697723,2
0.0,0.0032697723,1,prob_escape,0.0032697723,2
0.0,0.0032697723,1,prob_escape,0.0032697723,2
0.01204,0.0032697723,1,prob_escape,0.008770228,2
0.0,0.0032697723,1,prob_escape,0.0032697723,2
0.0,0.0032697723,1,prob_escape,0.0032697723,2
0.03455,0.0032697723,1,prob_escape,0.031280227,2
0.0,0.0032697723,1,prob_escape,0.0032697723,2
0.07421,0.0032697723,1,prob_escape,0.070940234,2
0.08811,0.0036889862,1,prob_escape,0.08442102,2
0.06552,0.0036889862,1,prob_escape,0.061831016,2
0.1033,0.0036889862,1,prob_escape,0.099611014,2
0.03863,0.0036889862,1,prob_escape,0.034941014,2
0.07651,0.0036889862,1,prob_escape,0.07282101,2
0.09532,0.0036889862,1,prob_escape,0.09163102,2
0.0,0.0036889862,1,prob_escape,0.0036889862,2
0.04365,0.0036889862,1,prob_escape,0.039961014,2
0.03773,0.0036889862,1,prob_escape,0.034041014,2
0.03645,0.0036889862,1,prob_escape,0.03276101,2
0.0,0.0036889862,1,prob_escape,0.0036889862,2
0.0,0.0036889862,1,prob_escape,0.0036889862,2
0.0,0.0036889862,1,prob_escape,0.0036889862,2
0.0634,0.0036889862,1,prob_escape,0.059711013,2
0.0,0.0036889862,1,prob_escape,0.0036889862,2
0.0,0.0036889862,1,prob_escape,0.0036889862,2
0.0,0.0036889862,1,prob_escape,0.0036889862,2
0.0,0.0036889862,1,prob_escape,0.0036889862,2
0.04524,0.0036889862,1,prob_escape,0.041551013,2
0.0,0.0036889862,1,prob_escape,0.0036889862,2
0.007672,0.0036889862,1,prob_escape,0.0039830143,2
0.0,0.0036889862,1,prob_escape,0.0036889862,2
0.0,0.0036889862,1,prob_escape,0.0036889862,2
0.053,0.0036889862,1,prob_escape,0.049311012,2
0.02645,0.0036889862,1,prob_escape,0.022761015,2
0.0,0.0036889862,1,prob_escape,0.0036889862,2
0.05108,0.0036889862,1,prob_escape,0.047391012,2
0.1121,0.006502541,1,prob_escape,0.10559746,2
0.1065,0.006502541,1,prob_escape,0.09999746,2
0.0,0.006502541,1,prob_escape,0.006502541,2
0.007806,0.006502541,1,prob_escape,0.001303459,2
0.01568,0.006502541,1,prob_escape,0.009177459,2
0.02242,0.006502541,1,prob_escape,0.01591746,2
0.1556,0.012930874,2,prob_escape,0.14266913,2
0.06824,0.012930874,2,prob_escape,0.055309128,2
0.0,0.012930874,2,prob_escape,0.012930874,2
0.9435,0.6104653,5,prob_escape,0.3330347,2
0.5964,0.6104653,5,prob_escape,0.014065266,2
0.2714,0.6104653,5,prob_escape,0.33906528,2
0.3646,0.060735054,2,prob_escape,0.30386496,2
0.1243,0.060735054,2,prob_escape,0.06356495,2
0.0,0.060735054,2,prob_escape,0.060735054,2
0.4237,0.07490856,3,prob_escape,0.34879145,2
0.1457,0.07490856,3,prob_escape,0.07079143,2
0.0,0.07490856,3,prob_escape,0.07490856,2
0.6428,0.2427406,4,prob_escape,0.40005937,2
0.2237,0.2427406,4,prob_escape,0.0190406,2
0.03826,0.2427406,4,prob_escape,0.2044806,2
0.8233,0.5205961,5,prob_escape,0.30270392,2
0.5098,0.5205961,5,prob_escape,0.01079607,2
0.1845,0.5205961,5,prob_escape,0.3360961,2
0.7891,0.69609195,5,prob_escape,0.09300804,2
0.6039,0.69609195,5,prob_escape,0.092191935,2
0.2168,0.69609195,5,prob_escape,0.47929195,2
0.8472,0.49678674,4,prob_escape,0.35041323,2
0.5324,0.49678674,4,prob_escape,0.03561327,2
0.162,0.49678674,4,prob_escape,0.33478674,2
0.3836,0.0805966,3,prob_escape,0.3030034,2
0.09362,0.0805966,3,prob_escape,0.013023399,2
0.0,0.0805966,3,prob_escape,0.0805966,2
0.1268,0.028618675,2,prob_escape,0.09818132,2
0.1139,0.028618675,2,prob_escape,0.08528133,2
0.0,0.028618675,2,prob_escape,0.028618675,2
0.9603,0.5817738,5,prob_escape,0.3785262,2
0.8496,0.5817738,5,prob_escape,0.2678262,2
0.6591,0.5817738,5,prob_escape,0.07732618,2
0.7507,0.42744657,5,prob_escape,0.32325342,2
0.5189,0.42744657,5,prob_escape,0.0914534,2
0.1437,0.42744657,5,prob_escape,0.28374657,2
0.7338,0.5010963,5,prob_escape,0.23270369,2
0.4249,0.5010963,5,prob_escape,0.07619631,2
0.6974,0.46581858,5,prob_escape,0.23158139,2
0.6137,0.46581858,5,prob_escape,0.14788139,2
0.1497,0.46581858,5,prob_escape,0.3161186,2
0.9644,0.86647147,5,prob_escape,0.097928524,2
0.7201,0.86647147,5,prob_escape,0.14637148,2
0.4855,0.86647147,5,prob_escape,0.38097146,2
0.05444,0.0031629659,1,prob_escape,0.051277034,2
0.04606,0.0031629659,1,prob_escape,0.042897034,2
0.03577,0.0031629659,1,prob_escape,0.032607034,2
0.0,0.0031629659,1,prob_escape,0.0031629659,2
0.01225,0.0031629659,1,prob_escape,0.009087034,2
0.05549,0.0031629659,1,prob_escape,0.052327033,2
0.07126,0.0031629659,1,prob_escape,0.06809703,2
0.02582,0.0031629659,1,prob_escape,0.022657035,2
0.03363,0.0031629659,1,prob_escape,0.030467033,2
0.8644,0.9104162,5,prob_escape,0.046016157,2
0.8012,0.9104162,5,prob_escape,0.10921621,2
0.6172,0.9104162,5,prob_escape,0.29321617,2
0.3331,0.03514967,2,prob_escape,0.29795033,2
0.0,0.03514967,2,prob_escape,0.03514967,2
0.03075,0.03514967,2,prob_escape,0.0043996703,2
0.5911,0.076048404,4,prob_escape,0.5150516,2
0.1808,0.076048404,4,prob_escape,0.1047516,2
0.04298,0.076048404,4,prob_escape,0.033068404,2
0.2597,0.024557397,2,prob_escape,0.2351426,2
0.08057,0.024557397,2,prob_escape,0.0560126,2
0.0,0.024557397,2,prob_escape,0.024557397,2
0.4167,0.072412916,3,prob_escape,0.3442871,2
0.03903,0.072412916,3,prob_escape,0.033382915,2
0.0,0.072412916,3,prob_escape,0.072412916,2
0.6139,0.1859171,3,prob_escape,0.42798293,2
0.1788,0.1859171,3,prob_escape,0.0071170926,2
0.0,0.1859171,3,prob_escape,0.1859171,2
0.1488,0.012285931,3,prob_escape,0.13651407,2
0.05776,0.012285931,3,prob_escape,0.045474067,2
0.01995,0.012285931,3,prob_escape,0.0076640695,2
0.2941,0.054410778,2,prob_escape,0.2396892,2
0.1127,0.054410778,2,prob_escape,0.058289222,2
0.06287,0.054410778,2,prob_escape,0.008459225,2
0.619,0.24264964,4,prob_escape,0.37635037,2
0.2488,0.24264964,4,prob_escape,0.00615035,2
0.0496,0.24264964,4,prob_escape,0.19304964,2
0.5714,0.30447716,4,prob_escape,0.26692283,2
0.269,0.30447716,4,prob_escape,0.03547716,2
0.0906,0.30447716,4,prob_escape,0.21387716,2
0.6295,0.26548848,4,prob_escape,0.3640115,2
0.246,0.26548848,4,prob_escape,0.019488469,2
0.0,0.26548848,4,prob_escape,0.26548848,2
0.07901,0.006671811,1,prob_escape,0.07233819,2
0.04509,0.006671811,1,prob_escape,0.03841819,2
0.09577,0.006671811,1,prob_escape,0.08909819,2
0.0,0.006671811,1,prob_escape,0.006671811,2
0.02712,0.006671811,1,prob_escape,0.02044819,2
0.2556,0.006671811,1,prob_escape,0.24892819,2
0.02005,0.006671811,1,prob_escape,0.01337819,2
0.05757,0.006671811,1,prob_escape,0.050898187,2
0.0,0.006671811,1,prob_escape,0.006671811,2
0.0,0.006671811,1,prob_escape,0.006671811,2
0.05882,0.006671811,1,prob_escape,0.05214819,2
0.0,0.006671811,1,prob_escape,0.006671811,2
0.03759,0.006671811,1,prob_escape,0.03091819,2
0.0116,0.006671811,1,prob_escape,0.004928189,2
0.0299,0.006671811,1,prob_escape,0.023228189,2
0.0593,0.006671811,1,prob_escape,0.05262819,2
0.415,0.06790761,3,prob_escape,0.3470924,2
0.05889,0.06790761,3,prob_escape,0.009017609,2
0.01651,0.06790761,3,prob_escape,0.051397607,2
0.1345,0.005774075,1,prob_escape,0.12872592,2
0.1367,0.005774075,1,prob_escape,0.13092592,2
0.06402,0.005774075,1,prob_escape,0.058245927,2
0.03233,0.005774075,1,prob_escape,0.026555924,2
0.1937,0.005774075,1,prob_escape,0.18792592,2
0.01335,0.005774075,1,prob_escape,0.0075759245,2
0.003175,0.005774075,1,prob_escape,0.0025990752,2
0.0,0.005774075,1,prob_escape,0.005774075,2
0.0,0.005774075,1,prob_escape,0.005774075,2
0.009019,0.005774075,1,prob_escape,0.0032449253,2
0.005594,0.005774075,1,prob_escape,0.00018007495,2
0.0,0.005774075,1,prob_escape,0.005774075,2
0.0652,0.005774075,1,prob_escape,0.059425928,2
0.03621,0.005774075,1,prob_escape,0.030435925,2
0.2124,0.022677245,2,prob_escape,0.18972276,2
0.0,0.022677245,2,prob_escape,0.022677245,2
0.0,0.022677245,2,prob_escape,0.022677245,2
0.4174,0.12110403,3,prob_escape,0.29629597,2
0.1197,0.12110403,3,prob_escape,0.0014040321,2
0.0,0.12110403,3,prob_escape,0.12110403,2
0.8727,0.74733865,5,prob_escape,0.12536132,2
0.6367,0.74733865,5,prob_escape,0.11063868,2
0.2366,0.74733865,5,prob_escape,0.5107387,2
0.8204,0.2907372,3,prob_escape,0.5296628,2
0.1208,0.2907372,3,prob_escape,0.16993721,2
0.8727,0.541541,3,prob_escape,0.331159,2
0.1706,0.541541,3,prob_escape,0.37094098,2
0.9049,0.59298754,5,prob_escape,0.31191248,2
0.5427,0.59298754,5,prob_escape,0.050287545,2
0.3142,0.59298754,5,prob_escape,0.27878752,2
0.9734,0.85378075,5,prob_escape,0.11961925,2
0.8514,0.85378075,5,prob_escape,0.0023807287,2
0.4367,0.85378075,5,prob_escape,0.41708076,2
0.1801,0.0208763,2,prob_escape,0.15922369,2
0.06208,0.0208763,2,prob_escape,0.0412037,2
0.03982,0.0208763,2,prob_escape,0.018943701,2
0.8707,0.64792585,5,prob_escape,0.22277415,2
0.5884,0.64792585,5,prob_escape,0.059525847,2
0.2462,0.64792585,5,prob_escape,0.40172586,2
0.493,0.11752836,3,prob_escape,0.37547165,2
0.1438,0.11752836,3,prob_escape,0.026271649,2
0.0,0.11752836,3,prob_escape,0.11752836,2
0.5368,0.2127666,3,prob_escape,0.32403344,2
0.1864,0.2127666,3,prob_escape,0.026366606,2
0.01099,0.2127666,3,prob_escape,0.20177661,2
0.2006,0.018662168,2,prob_escape,0.18193783,2
0.08249,0.018662168,2,prob_escape,0.06382783,2
0.0009237,0.018662168,2,prob_escape,0.017738467,2
0.5259,0.13990237,4,prob_escape,0.38599765,2
0.09928,0.13990237,4,prob_escape,0.04062237,2
0.001814,0.13990237,4,prob_escape,0.13808838,2
0.7603,0.34939614,5,prob_escape,0.41090384,2
0.3733,0.34939614,5,prob_escape,0.023903847,2
0.1064,0.34939614,5,prob_escape,0.24299614,2
0.6978,0.31532037,4,prob_escape,0.3824796,2
0.2932,0.31532037,4,prob_escape,0.022120386,2
0.0758,0.31532037,4,prob_escape,0.23952037,2
0.2884,0.032284312,2,prob_escape,0.25611567,2
0.01838,0.032284312,2,prob_escape,0.013904313,2
0.04687,0.032284312,2,prob_escape,0.014585689,2
0.2065,0.022063522,2,prob_escape,0.18443647,2
0.0,0.022063522,2,prob_escape,0.022063522,2
0.0337,0.022063522,2,prob_escape,0.011636479,2
0.6227,0.15818465,4,prob_escape,0.46451533,2
0.1754,0.15818465,4,prob_escape,0.017215356,2
0.0,0.15818465,4,prob_escape,0.15818465,2
0.786,0.50893664,5,prob_escape,0.27706337,2
0.4056,0.50893664,5,prob_escape,0.10333663,2
0.09024,0.50893664,5,prob_escape,0.41869664,2
0.7329,0.3974464,4,prob_escape,0.33545363,2
0.5362,0.3974464,4,prob_escape,0.1387536,2
0.1294,0.3974464,4,prob_escape,0.26804638,2
0.9917,0.75887203,5,prob_escape,0.23282796,2
0.7883,0.75887203,5,prob_escape,0.029427946,2
0.5162,0.75887203,5,prob_escape,0.24267203,2
0.6752,0.31454468,5,prob_escape,0.3606553,2
0.3533,0.31454468,5,prob_escape,0.038755327,2
0.0,0.31454468,5,prob_escape,0.31454468,2
0.447,0.0676173,3,prob_escape,0.3793827,2
0.05676,0.0676173,3,prob_escape,0.010857299,2
0.06634,0.0676173,3,prob_escape,0.0012772977,2
0.4161,0.08924112,3,prob_escape,0.32685888,2
0.06961,0.08924112,3,prob_escape,0.019631118,2
0.04462,0.08924112,3,prob_escape,0.044621117,2
0.385,0.17600788,4,prob_escape,0.20899211,2
0.09255,0.17600788,4,prob_escape,0.08345788,2
0.02395,0.17600788,4,prob_escape,0.15205789,2
0.202,0.009219235,2,prob_escape,0.19278078,2
0.1323,0.009219235,2,prob_escape,0.12308077,2
0.1024,0.009219235,2,prob_escape,0.09318076,2
0.0,0.009219235,2,prob_escape,0.009219235,2
0.0,0.009219235,2,prob_escape,0.009219235,2
0.02426,0.009219235,2,prob_escape,0.015040765,2
0.8103,0.39667854,5,prob_escape,0.41362146,2
0.4363,0.39667854,5,prob_escape,0.039621472,2
0.1463,0.39667854,5,prob_escape,0.25037855,2
0.8921,0.95110285,5,prob_escape,0.059002876,2
0.783,0.95110285,5,prob_escape,0.16810286,2
0.3615,0.95110285,5,prob_escape,0.5896028,2
0.6952,0.19897328,4,prob_escape,0.49622673,2
0.2933,0.19897328,4,prob_escape,0.09432672,2
0.08554,0.19897328,4,prob_escape,0.11343329,2
0.2714,0.024809925,2,prob_escape,0.24659008,2
0.01995,0.024809925,2,prob_escape,0.0048599243,2
0.035,0.024809925,2,prob_escape,0.010190075,2
0.09767,0.1658905,4,prob_escape,0.0682205,2
0.01607,0.1658905,4,prob_escape,0.1498205,2
0.3002,0.3045823,4,prob_escape,0.0043823123,2
0.0,0.3045823,4,prob_escape,0.3045823,2
0.3295,0.09674419,3,prob_escape,0.23275581,2
