observed,predicted,n_aa_substitutions,target,abs_error,observed_quality
0.0,0.0038958604,1,prob_escape,0.0038958604,2
0.0,0.0038958604,1,prob_escape,0.0038958604,2
0.05002,0.0038958604,1,prob_escape,0.04612414,2
0.01387,0.0038958604,1,prob_escape,0.00997414,2
0.1132,0.005259349,1,prob_escape,0.10794065,2
0.0,0.005259349,1,prob_escape,0.005259349,2
0.02594,0.005259349,1,prob_escape,0.020680651,2
0.07527,0.0049544163,1,prob_escape,0.070315585,2
0.005172,0.0049544163,1,prob_escape,0.0002175835,2
0.0,0.0049544163,1,prob_escape,0.0049544163,2
0.1042,0.0044847513,1,prob_escape,0.09971525,2
0.0,0.0044847513,1,prob_escape,0.0044847513,2
0.01336,0.0044847513,1,prob_escape,0.008875249,2
0.1561,0.0068464186,1,prob_escape,0.14925359,2
0.0,0.0068464186,1,prob_escape,0.0068464186,2
0.05812,0.0068464186,1,prob_escape,0.051273584,2
0.005828,0.0068464186,1,prob_escape,0.0010184185,2
0.1918,0.004322331,1,prob_escape,0.18747766,2
0.08709,0.004322331,1,prob_escape,0.08276767,2
0.01974,0.004322331,1,prob_escape,0.015417669,2
0.0,0.004322331,1,prob_escape,0.004322331,2
0.0,0.004322331,1,prob_escape,0.004322331,2
0.01823,0.004322331,1,prob_escape,0.013907669,2
0.03723,0.0059643537,1,prob_escape,0.031265646,2
0.1351,0.0043699564,1,prob_escape,0.13073005,2
0.02528,0.0043699564,1,prob_escape,0.020910043,2
0.03565,0.0043699564,1,prob_escape,0.031280044,2
0.005631,0.0043699564,1,prob_escape,0.0012610434,2
0.02685,0.0043699564,1,prob_escape,0.022480045,2
0.01667,0.0043699564,1,prob_escape,0.012300043,2
0.035,0.0043699564,1,prob_escape,0.030630045,2
0.05689,0.0043699564,1,prob_escape,0.052520044,2
0.0,0.0043699564,1,prob_escape,0.0043699564,2
0.04056,0.006523406,1,prob_escape,0.03403659,2
0.1316,0.006523406,1,prob_escape,0.1250766,2
0.0654,0.006523406,1,prob_escape,0.05887659,2
0.1151,0.006523406,1,prob_escape,0.10857659,2
0.00659,0.006523406,1,prob_escape,6.6593755e-05,2
0.07724,0.006523406,1,prob_escape,0.07071659,2
0.07072,0.006523406,1,prob_escape,0.064196594,2
0.0,0.006523406,1,prob_escape,0.006523406,2
0.0,0.006523406,1,prob_escape,0.006523406,2
0.0,0.006523406,1,prob_escape,0.006523406,2
0.0346,0.006523406,1,prob_escape,0.028076595,2
0.03137,0.006523406,1,prob_escape,0.024846593,2
0.1523,0.0057782256,1,prob_escape,0.14652178,2
0.07516,0.0057782256,1,prob_escape,0.06938177,2
0.07427,0.0057782256,1,prob_escape,0.06849178,2
0.03593,0.0068504317,1,prob_escape,0.029079568,2
0.07398,0.0068504317,1,prob_escape,0.067129575,2
0.1496,0.0068504317,1,prob_escape,0.14274956,2
0.1017,0.0068504317,1,prob_escape,0.09484957,2
0.1144,0.0068504317,1,prob_escape,0.10754957,2
0.0,0.0068504317,1,prob_escape,0.0068504317,2
0.08055,0.0068504317,1,prob_escape,0.07369957,2
0.0,0.0068504317,1,prob_escape,0.0068504317,2
0.0,0.0068504317,1,prob_escape,0.0068504317,2
0.04532,0.0040006586,1,prob_escape,0.04131934,2
0.1951,0.0040006586,1,prob_escape,0.19109933,2
0.1597,0.0040006586,1,prob_escape,0.15569934,2
0.01143,0.0040006586,1,prob_escape,0.0074293413,2
0.0,0.0040006586,1,prob_escape,0.0040006586,2
0.0,0.0040006586,1,prob_escape,0.0040006586,2
0.0,0.0040006586,1,prob_escape,0.0040006586,2
0.009973,0.0040006586,1,prob_escape,0.005972341,2
0.002776,0.0040006586,1,prob_escape,0.0012246587,2
0.1141,0.00582352,1,prob_escape,0.10827648,2
0.08329,0.00582352,1,prob_escape,0.07746648,2
0.01443,0.00582352,1,prob_escape,0.00860648,2
0.078,0.00582352,1,prob_escape,0.07217648,2
0.0,0.00582352,1,prob_escape,0.00582352,2
0.0,0.00582352,1,prob_escape,0.00582352,2
0.1148,0.010277076,1,prob_escape,0.10452292,2
0.03893,0.010277076,1,prob_escape,0.028652923,2
6.965e-05,0.010277076,1,prob_escape,0.010207426,2
0.0,0.010277076,1,prob_escape,0.010277076,2
0.02516,0.010277076,1,prob_escape,0.014882924,2
0.3462,0.1227075,1,prob_escape,0.22349249,2
0.1244,0.1227075,1,prob_escape,0.0016924962,2
0.06743,0.1227075,1,prob_escape,0.055277504,2
0.07918,0.0042331447,1,prob_escape,0.07494686,2
0.1444,0.0042331447,1,prob_escape,0.14016685,2
0.07139,0.0042331447,1,prob_escape,0.06715686,2
0.0,0.0042331447,1,prob_escape,0.0042331447,2
0.0,0.0042331447,1,prob_escape,0.0042331447,2
0.02364,0.0042331447,1,prob_escape,0.019406855,2
0.08628,0.0064919237,1,prob_escape,0.07978808,2
0.01405,0.0064919237,1,prob_escape,0.0075580766,2
0.0,0.0064919237,1,prob_escape,0.0064919237,2
0.047,0.0062282663,1,prob_escape,0.04077173,2
0.1794,0.0062282663,1,prob_escape,0.17317173,2
0.04412,0.0062282663,1,prob_escape,0.03789173,2
0.04785,0.0062282663,1,prob_escape,0.041621737,2
0.05104,0.0062282663,1,prob_escape,0.044811733,2
0.08362,0.0052745095,1,prob_escape,0.078345485,2
0.1457,0.0052745095,1,prob_escape,0.14042549,2
0.1255,0.0052745095,1,prob_escape,0.12022548,2
0.09315,0.0052745095,1,prob_escape,0.087875485,2
0.09661,0.0052745095,1,prob_escape,0.09133549,2
0.0,0.0052745095,1,prob_escape,0.0052745095,2
0.008229,0.0052745095,1,prob_escape,0.00295449,2
0.0,0.0052745095,1,prob_escape,0.0052745095,2
0.0,0.0052745095,1,prob_escape,0.0052745095,2
0.006763,0.0052745095,1,prob_escape,0.0014884905,2
0.0,0.0052745095,1,prob_escape,0.0052745095,2
0.02583,0.0052745095,1,prob_escape,0.02055549,2
0.0,0.0052745095,1,prob_escape,0.0052745095,2
0.0,0.0052745095,1,prob_escape,0.0052745095,2
0.03189,0.0052745095,1,prob_escape,0.026615491,2
0.1438,0.004539719,1,prob_escape,0.13926029,2
0.1073,0.004539719,1,prob_escape,0.10276028,2
0.007167,0.004539719,1,prob_escape,0.002627281,2
0.0,0.004539719,1,prob_escape,0.004539719,2
0.004416,0.004539719,1,prob_escape,0.00012371875,2
0.0,0.004539719,1,prob_escape,0.004539719,2
0.04739,0.0038546475,1,prob_escape,0.04353535,2
0.0,0.0038546475,1,prob_escape,0.0038546475,2
0.04663,0.0038546475,1,prob_escape,0.04277535,2
0.07057,0.0074520498,1,prob_escape,0.06311795,2
0.07239,0.0074520498,1,prob_escape,0.06493795,2
0.06213,0.0074520498,1,prob_escape,0.054677952,2
0.1374,0.0047734883,1,prob_escape,0.13262652,2
0.09638,0.0047734883,1,prob_escape,0.09160651,2
0.0,0.0047734883,1,prob_escape,0.0047734883,2
0.07889,0.004166765,1,prob_escape,0.074723236,2
0.1749,0.004166765,1,prob_escape,0.17073323,2
0.04002,0.004166765,1,prob_escape,0.035853237,2
0.0,0.004166765,1,prob_escape,0.004166765,2
0.0,0.004166765,1,prob_escape,0.004166765,2
0.0,0.004166765,1,prob_escape,0.004166765,2
0.0,0.004166765,1,prob_escape,0.004166765,2
0.02382,0.004166765,1,prob_escape,0.019653235,2
0.0,0.004166765,1,prob_escape,0.004166765,2
0.032,0.0052574147,1,prob_escape,0.026742587,2
0.1278,0.0052574147,1,prob_escape,0.12254259,2
0.01793,0.0052574147,1,prob_escape,0.0126725845,2
0.0,0.0052574147,1,prob_escape,0.0052574147,2
0.02383,0.0052574147,1,prob_escape,0.018572586,2
0.07661,0.0052574147,1,prob_escape,0.071352586,2
0.09832,0.006038312,1,prob_escape,0.092281684,2
0.0,0.006038312,1,prob_escape,0.006038312,2
0.0,0.006038312,1,prob_escape,0.006038312,2
0.1001,0.0038901707,1,prob_escape,0.09620983,2
0.1077,0.0038901707,1,prob_escape,0.103809826,2
0.02664,0.0038901707,1,prob_escape,0.02274983,2
0.0,0.0038901707,1,prob_escape,0.0038901707,2
0.05051,0.0038901707,1,prob_escape,0.04661983,2
0.0,0.0038901707,1,prob_escape,0.0038901707,2
0.02038,0.0038901707,1,prob_escape,0.01648983,2
0.0,0.0038901707,1,prob_escape,0.0038901707,2
0.1168,0.0053548357,1,prob_escape,0.111445166,2
0.03821,0.0053548357,1,prob_escape,0.032855164,2
0.06071,0.0053548357,1,prob_escape,0.055355165,2
0.03533,0.0053548357,1,prob_escape,0.029975165,2
0.07119,0.0031459269,1,prob_escape,0.068044074,2
0.02969,0.0031459269,1,prob_escape,0.026544072,2
0.06673,0.0031459269,1,prob_escape,0.063584074,2
0.09565,0.0031459269,1,prob_escape,0.09250408,2
0.0,0.0031459269,1,prob_escape,0.0031459269,2
0.02608,0.0031459269,1,prob_escape,0.022934072,2
0.01375,0.0031459269,1,prob_escape,0.010604073,2
0.07311,0.0031459269,1,prob_escape,0.06996407,2
0.02781,0.0031459269,1,prob_escape,0.024664072,2
0.09273,0.0031459269,1,prob_escape,0.089584075,2
0.0,0.0031459269,1,prob_escape,0.0031459269,2
0.0,0.0031459269,1,prob_escape,0.0031459269,2
0.1646,0.0041382466,1,prob_escape,0.16046175,2
0.06519,0.0041382466,1,prob_escape,0.061051756,2
0.04732,0.0041382466,1,prob_escape,0.043181755,2
0.005041,0.0041382466,1,prob_escape,0.0009027533,2
0.0,0.0041382466,1,prob_escape,0.0041382466,2
0.001812,0.0041382466,1,prob_escape,0.0023262468,2
0.9525,0.96634924,8,prob_escape,0.013849258,2
0.9528,0.96634924,8,prob_escape,0.013549268,2
0.8782,0.96634924,8,prob_escape,0.08814925,2
0.9423,0.9519996,8,prob_escape,0.009699583,2
0.932,0.9519996,8,prob_escape,0.019999623,2
0.8461,0.9519996,8,prob_escape,0.10589963,2
0.6342,0.8828493,8,prob_escape,0.2486493,2
0.7887,0.6039923,4,prob_escape,0.1847077,2
0.4127,0.6039923,4,prob_escape,0.19129229,2
0.1687,0.6039923,4,prob_escape,0.4352923,2
0.1839,0.016138306,2,prob_escape,0.1677617,2
0.0,0.016138306,2,prob_escape,0.016138306,2
0.0,0.016138306,2,prob_escape,0.016138306,2
0.8916,0.6005754,4,prob_escape,0.29102463,2
0.5928,0.6005754,4,prob_escape,0.0077753663,2
0.2511,0.6005754,4,prob_escape,0.34947538,2
0.9823,0.9394801,8,prob_escape,0.042819858,2
0.9075,0.9394801,8,prob_escape,0.031980097,2
0.6909,0.9394801,8,prob_escape,0.2485801,2
0.9888,0.8480531,8,prob_escape,0.14074689,2
0.8796,0.8480531,8,prob_escape,0.03154689,2
0.6215,0.8480531,8,prob_escape,0.22655308,2
0.9944,0.93938214,8,prob_escape,0.05501789,2
0.9432,0.93938214,8,prob_escape,0.0038178563,2
0.734,0.93938214,8,prob_escape,0.20538211,2
0.9848,0.92188996,8,prob_escape,0.06291002,2
0.9269,0.92188996,8,prob_escape,0.0050100684,2
0.7709,0.92188996,8,prob_escape,0.15098995,2
0.6427,0.28135157,4,prob_escape,0.36134845,2
0.2793,0.28135157,4,prob_escape,0.002051562,2
0.05374,0.28135157,4,prob_escape,0.22761157,2
0.8722,0.60423976,6,prob_escape,0.26796025,2
0.5461,0.60423976,6,prob_escape,0.05813974,2
0.1877,0.60423976,6,prob_escape,0.41653976,2
0.82,0.64808154,6,prob_escape,0.17191845,2
0.5901,0.64808154,6,prob_escape,0.05798155,2
0.1806,0.64808154,6,prob_escape,0.46748155,2
0.4045,0.08125833,3,prob_escape,0.32324168,2
0.1124,0.08125833,3,prob_escape,0.031141676,2
0.008536,0.08125833,3,prob_escape,0.07272233,2
1.0,0.8930289,7,prob_escape,0.106971085,2
0.8577,0.8930289,7,prob_escape,0.035328925,2
0.6157,0.8930289,7,prob_escape,0.2773289,2
0.8372,0.7928801,7,prob_escape,0.044319868,2
0.7624,0.7928801,7,prob_escape,0.030480146,2
0.5126,0.7928801,7,prob_escape,0.2802801,2
1.0,0.9796542,8,prob_escape,0.020345807,2
0.9492,0.9796542,8,prob_escape,0.030454218,2
0.9961,0.9796542,8,prob_escape,0.016445816,2
0.9048,0.78649056,5,prob_escape,0.11830944,2
0.6915,0.78649056,5,prob_escape,0.09499055,2
0.4476,0.78649056,5,prob_escape,0.33889055,2
0.9351,0.9223905,8,prob_escape,0.012709498,2
0.9033,0.9223905,8,prob_escape,0.019090533,2
0.7438,0.9223905,8,prob_escape,0.17859054,2
0.41,0.120060034,3,prob_escape,0.28993997,2
0.1791,0.120060034,3,prob_escape,0.059039973,2
0.312,0.021510433,2,prob_escape,0.29048958,2
0.006033,0.021510433,2,prob_escape,0.015477434,2
0.3103,0.021949373,2,prob_escape,0.2883506,2
0.0,0.021949373,2,prob_escape,0.021949373,2
0.0238,0.021949373,2,prob_escape,0.0018506274,2
0.8681,0.70244527,5,prob_escape,0.16565472,2
0.7247,0.70244527,5,prob_escape,0.022254705,2
0.5002,0.70244527,5,prob_escape,0.2022453,2
0.9973,0.8998131,8,prob_escape,0.09748691,2
0.9003,0.8998131,8,prob_escape,0.00048691034,2
0.7935,0.8998131,8,prob_escape,0.10631311,2
0.9919,0.97789717,8,prob_escape,0.01400286,2
1.0,0.97789717,8,prob_escape,0.022102833,2
1.0,0.97789717,8,prob_escape,0.022102833,2
0.7993,0.3844881,5,prob_escape,0.4148119,2
0.5662,0.3844881,5,prob_escape,0.18171191,2
0.1285,0.3844881,5,prob_escape,0.25598812,2
0.165,0.005261679,1,prob_escape,0.15973833,2
0.01918,0.005261679,1,prob_escape,0.013918321,2
0.0,0.005261679,1,prob_escape,0.005261679,2
0.01985,0.005261679,1,prob_escape,0.014588322,2
0.1751,0.028146079,2,prob_escape,0.14695393,2
0.0,0.028146079,2,prob_escape,0.028146079,2
0.03554,0.028146079,2,prob_escape,0.007393921,2
0.0138,0.0052900533,1,prob_escape,0.008509947,2
0.8877,0.717966,6,prob_escape,0.169734,2
0.6689,0.717966,6,prob_escape,0.049066007,2
0.2308,0.717966,6,prob_escape,0.48716602,2
0.103,0.011363965,2,prob_escape,0.09163603,2
0.06771,0.011363965,2,prob_escape,0.056346033,2
0.006758,0.011363965,2,prob_escape,0.0046059657,2
0.8882,0.898756,8,prob_escape,0.010556042,2
0.4882,0.898756,8,prob_escape,0.41055602,2
0.273,0.898756,8,prob_escape,0.625756,2
0.5684,0.14972414,4,prob_escape,0.4186759,2
0.1598,0.14972414,4,prob_escape,0.010075852,2
0.08024,0.14972414,4,prob_escape,0.069484144,2
0.9045,0.5503419,5,prob_escape,0.3541581,2
0.4655,0.5503419,5,prob_escape,0.08484191,2
0.144,0.5503419,5,prob_escape,0.4063419,2
0.9689,0.70573395,6,prob_escape,0.26316607,2
0.7548,0.70573395,6,prob_escape,0.049066067,2
0.3933,0.70573395,6,prob_escape,0.31243396,2
0.4145,0.07969284,3,prob_escape,0.33480716,2
0.03206,0.07969284,3,prob_escape,0.04763284,2
0.03633,0.07969284,3,prob_escape,0.04336284,2
0.8973,0.9004731,7,prob_escape,0.0031731129,2
0.8898,0.9004731,7,prob_escape,0.010673106,2
0.4957,0.9004731,7,prob_escape,0.40477312,2
0.8554,0.64448,5,prob_escape,0.21092004,2
0.4607,0.64448,5,prob_escape,0.18377998,2
0.1333,0.64448,5,prob_escape,0.51118,2
0.7633,0.6412327,6,prob_escape,0.12206727,2
0.2937,0.6412327,6,prob_escape,0.34753272,2
0.1439,0.6412327,6,prob_escape,0.49733272,2
0.801,0.5841066,5,prob_escape,0.21689337,2
0.5292,0.5841066,5,prob_escape,0.054906607,2
0.2022,0.5841066,5,prob_escape,0.38190663,2
1.0,0.8761961,6,prob_escape,0.12380391,2
0.9734,0.8761961,6,prob_escape,0.09720391,2
0.9558,0.8761961,6,prob_escape,0.07960391,2
0.9527,0.9790791,8,prob_escape,0.026379108,2
0.9341,0.9790791,8,prob_escape,0.044979155,2
0.9116,0.9790791,8,prob_escape,0.06747913,2
1.0,0.847914,7,prob_escape,0.15208602,2
0.7803,0.847914,7,prob_escape,0.06761396,2
0.5346,0.847914,7,prob_escape,0.31331396,2
0.3852,0.10380032,3,prob_escape,0.28139967,2
0.1707,0.10380032,3,prob_escape,0.06689968,2
0.02435,0.10380032,3,prob_escape,0.07945032,2
0.00026,0.0023905514,1,prob_escape,0.0021305513,2
0.09092,0.0023905514,1,prob_escape,0.08852945,2
0.09755,0.0023905514,1,prob_escape,0.09515945,2
0.8404,0.39522898,5,prob_escape,0.445171,2
0.4323,0.39522898,5,prob_escape,0.03707102,2
0.1005,0.39522898,5,prob_escape,0.294729,2
0.897,0.8306477,7,prob_escape,0.06635231,2
0.8897,0.8306477,7,prob_escape,0.05905229,2
0.6323,0.8306477,7,prob_escape,0.19834769,2
0.956,0.976867,8,prob_escape,0.02086705,2
1.0,0.976867,8,prob_escape,0.02313298,2
1.0,0.976867,8,prob_escape,0.02313298,2
0.9592,0.8974769,8,prob_escape,0.061723113,2
0.8105,0.8974769,8,prob_escape,0.086976886,2
0.4629,0.8974769,8,prob_escape,0.4345769,2
1.0,0.97809666,8,prob_escape,0.021903336,2
0.9486,0.97809666,8,prob_escape,0.02949667,2
0.9984,0.97809666,8,prob_escape,0.020303309,2
0.9474,0.73788023,5,prob_escape,0.20951974,2
0.7432,0.73788023,5,prob_escape,0.005319774,2
0.3702,0.73788023,5,prob_escape,0.36768022,2
0.1419,0.0042088013,1,prob_escape,0.1376912,2
0.1102,0.0042088013,1,prob_escape,0.1059912,2
0.06698,0.0042088013,1,prob_escape,0.06277119,2
0.1748,0.0042088013,1,prob_escape,0.17059119,2
0.02314,0.0042088013,1,prob_escape,0.018931199,2
0.1142,0.0042088013,1,prob_escape,0.1099912,2
0.0,0.0042088013,1,prob_escape,0.0042088013,2
0.09023,0.0042088013,1,prob_escape,0.0860212,2
0.0,0.0042088013,1,prob_escape,0.0042088013,2
0.0,0.0042088013,1,prob_escape,0.0042088013,2
0.0,0.0042088013,1,prob_escape,0.0042088013,2
0.0,0.0042088013,1,prob_escape,0.0042088013,2
0.0,0.0042088013,1,prob_escape,0.0042088013,2
0.0,0.0042088013,1,prob_escape,0.0042088013,2
0.0,0.0042088013,1,prob_escape,0.0042088013,2
0.5965,0.21200392,4,prob_escape,0.38449606,2
0.2327,0.21200392,4,prob_escape,0.020696089,2
0.04767,0.21200392,4,prob_escape,0.16433391,2
1.0,0.924656,8,prob_escape,0.075344026,2
0.8892,0.924656,8,prob_escape,0.035456,2
0.6743,0.924656,8,prob_escape,0.25035596,2
0.7533,0.5848436,4,prob_escape,0.16845644,2
0.4601,0.5848436,4,prob_escape,0.12474358,2
0.2326,0.5848436,4,prob_escape,0.35224357,2
0.9683,0.9086868,6,prob_escape,0.05961317,2
0.8624,0.9086868,6,prob_escape,0.04628682,2
0.7291,0.9086868,6,prob_escape,0.17958683,2
1.0,0.9506198,7,prob_escape,0.049380183,2
0.9739,0.9506198,7,prob_escape,0.023280203,2
0.9261,0.9506198,7,prob_escape,0.024519801,2
1.0,0.9300117,8,prob_escape,0.06998831,2
0.9096,0.9300117,8,prob_escape,0.02041167,2
0.6379,0.9300117,8,prob_escape,0.2921117,2
1.0,0.88507676,8,prob_escape,0.11492324,2
0.839,0.88507676,8,prob_escape,0.046076775,2
0.6094,0.88507676,8,prob_escape,0.2756768,2
0.3545,0.06900802,3,prob_escape,0.28549197,2
0.08575,0.06900802,3,prob_escape,0.016741976,2
0.0,0.06900802,3,prob_escape,0.06900802,2
0.976,0.8806051,8,prob_escape,0.09539491,2
0.932,0.8806051,8,prob_escape,0.05139488,2
0.6936,0.8806051,8,prob_escape,0.1870051,2
0.03245,0.0044818562,1,prob_escape,0.027968146,2
0.0,0.0044818562,1,prob_escape,0.0044818562,2
0.003828,0.0044818562,1,prob_escape,0.0006538562,2
0.4301,0.19146614,2,prob_escape,0.23863386,2
0.188,0.19146614,2,prob_escape,0.0034661442,2
0.0,0.19146614,2,prob_escape,0.19146614,2
0.5563,0.29410997,2,prob_escape,0.26219,2
0.2752,0.29410997,2,prob_escape,0.018909961,2
0.06308,0.29410997,2,prob_escape,0.23102997,2
0.7014,0.29590157,4,prob_escape,0.40549842,2
0.3249,0.29590157,4,prob_escape,0.028998435,2
0.001273,0.29590157,4,prob_escape,0.29462856,2
0.5909,0.25587,4,prob_escape,0.33503,2
0.2152,0.25587,4,prob_escape,0.040670007,2
0.04941,0.25587,4,prob_escape,0.20646001,2
0.55,0.21571025,4,prob_escape,0.33428976,2
0.2118,0.21571025,4,prob_escape,0.0039102584,2
0.0,0.21571025,4,prob_escape,0.21571025,2
0.04191,0.005835459,1,prob_escape,0.03607454,2
0.0764,0.005835459,1,prob_escape,0.07056454,2
0.0,0.005835459,1,prob_escape,0.005835459,2
0.0,0.005835459,1,prob_escape,0.005835459,2
0.0,0.005835459,1,prob_escape,0.005835459,2
0.01756,0.005835459,1,prob_escape,0.011724541,2
0.9415,0.98499805,8,prob_escape,0.04349804,2
1.0,0.98499805,8,prob_escape,0.015001953,2
0.9458,0.98499805,8,prob_escape,0.03919804,2
0.9621,0.8316138,7,prob_escape,0.13048625,2
0.8482,0.8316138,7,prob_escape,0.016586244,2
0.5087,0.8316138,7,prob_escape,0.32291377,2
0.656,0.32310668,4,prob_escape,0.33289334,2
0.3291,0.32310668,4,prob_escape,0.0059933364,2
0.1645,0.32310668,4,prob_escape,0.15860668,2
0.8922,0.7678423,7,prob_escape,0.1243577,2
0.6732,0.7678423,7,prob_escape,0.09464228,2
0.2948,0.7678423,7,prob_escape,0.47304228,2
0.9356,0.8659005,5,prob_escape,0.069699466,2
0.8691,0.8659005,5,prob_escape,0.0031994581,2
0.5115,0.8659005,5,prob_escape,0.35440052,2
1.0,0.97554374,8,prob_escape,0.024456263,2
0.8645,0.97554374,8,prob_escape,0.11104375,2
0.7544,0.97554374,8,prob_escape,0.22114372,2
0.9119,0.8939388,6,prob_escape,0.017961204,2
1.0,0.8939388,6,prob_escape,0.10606122,2
0.8379,0.8939388,6,prob_escape,0.056038797,2
0.2181,0.035404906,2,prob_escape,0.18269509,2
0.09838,0.035404906,2,prob_escape,0.06297509,2
0.02113,0.035404906,2,prob_escape,0.014274906,2
0.8204,0.62219745,5,prob_escape,0.19820255,2
0.4867,0.62219745,5,prob_escape,0.13549745,2
0.1486,0.62219745,5,prob_escape,0.47359747,2
0.3379,0.042740192,2,prob_escape,0.29515982,2
0.0,0.042740192,2,prob_escape,0.042740192,2
0.0,0.042740192,2,prob_escape,0.042740192,2
0.02659,0.003998195,1,prob_escape,0.022591807,2
0.0,0.003998195,1,prob_escape,0.003998195,2
0.02807,0.003998195,1,prob_escape,0.024071805,2
0.886,0.6121702,5,prob_escape,0.27382976,2
0.5595,0.6121702,5,prob_escape,0.05267024,2
0.1782,0.6121702,5,prob_escape,0.4339702,2
0.9232,0.8667123,8,prob_escape,0.05648774,2
0.9317,0.8667123,8,prob_escape,0.06498772,2
0.6202,0.8667123,8,prob_escape,0.2465123,2
0.9534,0.85026026,7,prob_escape,0.10313976,2
0.776,0.85026026,7,prob_escape,0.074260235,2
0.4849,0.85026026,7,prob_escape,0.36536026,2
0.6067,0.20045783,4,prob_escape,0.4062422,2
0.1099,0.20045783,4,prob_escape,0.09055783,2
0.04969,0.20045783,4,prob_escape,0.15076783,2
1.0,0.97163737,6,prob_escape,0.028362632,2
0.8016,0.97163737,6,prob_escape,0.17003739,2
0.6738,0.97163737,6,prob_escape,0.29783738,2
0.5224,0.26191342,3,prob_escape,0.2604866,2
0.2671,0.26191342,3,prob_escape,0.0051865876,2
0.06307,0.26191342,3,prob_escape,0.19884342,2
0.8745,0.82452756,6,prob_escape,0.049972415,2
0.8213,0.82452756,6,prob_escape,0.003227532,2
0.3867,0.82452756,6,prob_escape,0.43782756,2
0.9348,0.9772043,8,prob_escape,0.042404294,2
0.9737,0.9772043,8,prob_escape,0.0035043359,2
0.8972,0.9772043,8,prob_escape,0.080004334,2
0.5093,0.060523607,3,prob_escape,0.4487764,2
0.1576,0.060523607,3,prob_escape,0.09707639,2
0.0,0.060523607,3,prob_escape,0.060523607,2
0.9586,0.98004127,8,prob_escape,0.02144128,2
1.0,0.98004127,8,prob_escape,0.019958735,2
0.9626,0.98004127,8,prob_escape,0.017441273,2
0.4263,0.13762863,3,prob_escape,0.28867137,2
0.1249,0.13762863,3,prob_escape,0.0127286315,2
0.07558,0.13762863,3,prob_escape,0.06204863,2
0.7894,0.6055626,5,prob_escape,0.18383735,2
0.6076,0.6055626,5,prob_escape,0.0020373464,2
0.2142,0.6055626,5,prob_escape,0.3913626,2
0.0,0.020824622,2,prob_escape,0.020824622,2
0.005035,0.020824622,2,prob_escape,0.015789622,2
0.8093,0.85407245,7,prob_escape,0.044772446,2
0.5014,0.85407245,7,prob_escape,0.35267246,2
0.7907,0.4194386,5,prob_escape,0.37126142,2
0.4104,0.4194386,5,prob_escape,0.009038597,2
0.08489,0.4194386,5,prob_escape,0.3345486,2
1.0,0.83345574,7,prob_escape,0.16654426,2
0.8381,0.83345574,7,prob_escape,0.0046442747,2
0.6511,0.83345574,7,prob_escape,0.18235576,2
0.3162,0.06590958,3,prob_escape,0.2502904,2
0.1137,0.06590958,3,prob_escape,0.047790423,2
0.05126,0.06590958,3,prob_escape,0.014649581,2
0.9222,0.58479285,6,prob_escape,0.33740717,2
0.6295,0.58479285,6,prob_escape,0.04470712,2
0.256,0.58479285,6,prob_escape,0.32879284,2
0.9088,0.6437049,6,prob_escape,0.2650951,2
0.6519,0.6437049,6,prob_escape,0.008195102,2
0.2183,0.6437049,6,prob_escape,0.4254049,2
0.6382,0.23001233,4,prob_escape,0.40818766,2
0.2851,0.23001233,4,prob_escape,0.055087686,2
0.004767,0.23001233,4,prob_escape,0.22524533,2
